movie_id,title,tags
312793,The Walking Deceased,spoof zombie walk deceas scari movi zombi genr rip biggest best zombi popcultur arguabl craze genr world stori follow group survivor walk apocalyps idiot sheriff definit comainduc brain damag hardass son hobo crossbow stave walk dead four squabbl friend forc surviv zombieland togeth lone zombi need love fulli regain warm bodi leav oncesaf mall hideout search rumor safe ranch refug untouch zombi viru ravag human despit comfort name discov sanctuari may welcom advertis en science-fiction comedy tim-ogletree troy-ogletree dave-sheridan joey-oglesby sophia-taylor-ali English Deutsch splendid-film United-States-of-America scott-dow
309919,The Curse of Downers Grove,self-defense car-mechanic graduation high-school shooting party murder curse blood teenager attempted-rape aftercreditsstinger town downer grove look like averag suburban neighborhood downer grove disturb secret past eight year one senior everi high school graduat class met bizarr death right graduat day year chrissi swanson terribl feel go one die chrissi surviv curs downer grove like senior fall prey town deadli secret en thriller mystery horror drama bella-heathcote lucas-till helen-slater penelope-mitchell mark-l.-young English myriad-pictures alibella-pictures United-States-of-America oren-segal derick-martini
299553,Shark Lake,lake shark-attack meredith hendrick happen best cop quiet town lake taho blackmarket exot speci dealer name clint parol prison someth let loos begin make presenc known swimmer landlov alik begin becom part food chain unbeliev rate meredith team discov theyr hunt one eat machin whole famili everyon make aliv never forget summer shark lake en thriller dolph-lundgren james-chalke sara-malakul-lane michael-aaron-milligan ibrahim-renno-jr. English flf-films bottom-line-entertainment United-States-of-America dolph-lundgren jerry-dugan
21309,River's Edge,sex police friends murder group high school friend discov presenc killer one samson murder girlfriend jami brag friend kill discov tell truth reaction vari en crime drama crispin-glover keanu-reeves ione-skye daniel-roebuck dennis-hopper English hemdale-film island United-States-of-America tim-hunter
32235,Northfork, angel wing separ us next two day town northfork ceas exist year 1955 northfork liter dam flood make way new hydroelectr project en fantasy drama science-fiction james-woods nick-nolte claire-forlani daryl-hannah douglas-sebern English  United-States-of-America michael-polish
329540,The Marine 4: Moving Target, wwe superstar mike miz mizanin return jake carter assign protect whistleblow wish expos corrupt militari defenc contractor howev militari hire heavili arm team mercenari kill carter stop cost en thriller action mike-mizanin melissa-roxburgh josh-blacker matthew-maccaull paul-mcgillion English wwe-studios Canada michael-j.-luisi william-kaufman
26388,Buried,isolation coffin race-against-time buried-alive survival terrorism danger cell-phone desert psychological aftercreditsstinger captivity chases-and-races mind-and-soul confined paul us truck driver work iraq attack group iraqi wake find buri aliv insid coffin lighter cell phone race time escap claustrophob death trap en drama thriller mystery ryan-reynolds josé-luis-garcía-pérez robert-paterson stephen-tobolowsky samantha-mathis English studio-37 versus-entertainment Spain United-States-of-America France peter-safran rodrigo-cortés
49020,Submarine,beach wales friendship bullying teenage-girl loss-of-virginity 15yearold deepthink welsh schoolboy oliv tate craig robert struggl initi maintain relationship jordana yasmin paig devilish darkhair classmat swansea high school parent marriag begin fall apart similar problem aris relationship jordana en drama comedy romance craig-roberts sally-hawkins paddy-considine noah-taylor gemma-chan English film4 film-agency-for-wales United-Kingdom United-States-of-America mark-herbert richard-ayoade
159037,The Square,woman-director squar new film jehan noujaim control room rafea solar mama look hard realiti face daytoday peopl work build egypt new democraci catapult us action spread across 2011 2012 film provid kaleidoscop viscer experi struggl cairo tahrir squar heart soul film follow sever young activist arm valu determin music humor abund social media sheer obstinaci know thorni path democraci began hosni mubarek fall lifeanddeath struggl peopl power state still play ar documentary drama history khalid-abdalla dina-abdullah dina-amer magdy-ashour ramy-essam العربية roast-beef-productions worldview-entertainment United-Kingdom United-States-of-America Egypt maxyne-franklin jehane-noujaim
12838,One to Another,france musician investigation sadomasochism independent-film relationship incest bisexual stori bunch peopl live town provinci franc center pierr conceit vain bisexu musician late teen act magnet vari degre whole array charact sister luci heat incestu relationship citi councilor particip gay orgi pierr turn dead luci investig reason demis chart network sadomasochist relationship crisscross town fr drama lizzie-brocheré arthur-dupont guillaume-baché pierre-perrier nicolas-nollet Français région-provence-côte-d'azur la-fabrique-de-films France jean-marc-barr
157293,ABCD (Any Body Can Dance),underdog competition dance musical drama capabl dancer provok evil design employ natur prove mettl hi drama music prabhu-deva ganesh-acharya kay-kay-menon lauren-gottlieb salman-yusuff-khan हिन्दी utv-motion-pictures India ronnie-screwvala remo-d'souza
14048,Man on Wire,judge juggler passion reality street-artist jail independent-film fame hiding tower august 7th 1974 french tightrop walker philipp petit step high wire illeg rig new york world trade center twin tower world tallest build nearli hour perform wire 1350 feet sidewalk manhattan arrest fun spellbind documentari chronicl philipp petit highest achiev en thriller documentary crime history philippe-petit jean-françois-heckel jean-louis-blondeau annie-allix david-forman English Français uk-film-council red-box-films United-Kingdom United-States-of-America simon-chinn james-marsh
356987,Abandoned,supervivencia yacht capsiz storm four men face almost certain death en drama thriller dominic-purcell peter-feeney owen-black siobhan-marshall serena-cotton English making-movies New-Zealand john-laing
295886,Brotherly Love, west philadelphia basketbal star sergio taylor deal pressur fame brother sister issu ambit en drama keke-palmer cory-hardrict eric-d.-hill-jr. quincy-brown nafessa-williams English   shelby-stone jamal-hill
38358,The Last Exorcism,exorcism fraud evil-spirit human-sacrifice mockumentary preacher satanic-ritual found-footage satanic-cult year perform exorc take believ money reverend marcu travel rural louisiana film crew dispel believ myth demon possess dynam reverend certain anoth routin exorc disturb religi fanat instead come upon bloodsoak farm sweetzer famili true evil would never thought imagin en horror drama thriller ashley-bell patrick-fabian iris-bahr louis-herthum caleb-landry-jones English strike-entertainment studiocanal United-States-of-America France marc-abraham daniel-stamm
33511,Nowhere Boy,musician musical biography teenager dark-past hit-by-a-car new-brighton-england woman-director 1950s aspiring-musician drama tell stori lennon teenag year start journey becom success musician stori also examin impact earli life person two domin femal childhood en drama aaron-taylor-johnson anne-marie-duff kristin-scott-thomas david-threlfall david-morrissey English ecosse-films uk-film-council Canada United-Kingdom kevin-loader sam-taylor-johnson
702,A Streetcar Named Desire,southern-usa rape sister-sister-relationship loss-of-sense-of-reality brother-in-law violent-husband new-orleans middle-aged-woman brother-in-law-sister-in-law-relationship light-bulb expectant-father off-screen-rape disturb blanch duboi move sister new orlean torment brutish brotherinlaw realiti crumbl around en drama vivien-leigh marlon-brando kim-hunter karl-malden rudy-bond English charles-k.-feldman-group warner-bros. United-States-of-America charles-k.-feldman elia-kazan
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,usa-president general cold-war strategic-air-command nuclear-missile war-room bomber-pilot nuclear-weapons ex-nazi doomsday-device absurdism insan gener jack ripper initi nuclear strike soviet union soon action gener buck turgidson discov war room full politician gener russian diplomat frantic tri stop nuclear strike near end scene probabl uniqu unforgett perform slim picken movi career peter seller play multipl role film en drama comedy war peter-sellers george-c.-scott sterling-hayden keenan-wynn slim-pickens English hawk-films columbia-pictures-corporation United-Kingdom United-States-of-America stanley-kubrick
